frame,time_s,proxy_left_clearance_m,proxy_right_clearance_m,proxy_gripper_center_clearance_m,proxy_finger_span_clearance_m,actual_left_finger_box_clearance_m,actual_right_finger_box_clearance_m,actual_any_finger_box_clearance_m,actual_left_tip_box_clearance_m,actual_right_tip_box_clearance_m,rope_com_xy_displacement_m,rope_mid_mean_displacement_m
89,2.9681500000000005,0.01946849334798753,-0.0030039478484541193,-0.004204921836033465,-0.005269481280818583,0.04325390234589577,0.018080076202750206,0.018080076202750206,0.04325390234589577,0.01950937509536743,0.002906298264861107,0.004618586506694555
90,3.0015000000000005,0.019593841915950178,-0.00439467508532107,-0.004925219753757121,-0.005959591308608653,0.04319107159972191,0.016282958909869194,0.016282958909869194,0.04319107159972191,0.017750436440110207,0.002918039681389928,0.004652184899896383
91,3.0348500000000005,0.01938459608517587,-0.005698146710172297,-0.005593534970656039,-0.006587731132283808,0.043128516525030136,0.014160959050059319,0.014160959050059319,0.043128516525030136,0.016052452847361565,0.0029297189321368933,0.004685698077082634
92,3.0682000000000005,0.01914355490170419,-0.006900372395291926,-0.006204724723473193,-0.007214663961902262,0.04306674376130104,0.01203715056180954,0.01203715056180954,0.04306674376130104,0.014438247308135033,0.0029413297306746244,0.004719004034996033
93,3.1015500000000005,0.018904245978221296,-0.007985148990526797,-0.006754275823011996,-0.007985148990526797,0.04300571233034134,0.009913583286106586,0.009913583286106586,0.04300571233034134,0.012938356958329678,0.002952840179204941,0.004752117209136486
94,3.1349000000000005,0.01866629678569734,-0.008935362512245776,-0.007237378919497134,-0.008935362512245776,0.04294159635901451,0.0077941883355379105,0.0077941883355379105,0.04294159635901451,0.011417425237596035,0.002964223502203822,0.004785034339874983
95,3.1682500000000005,0.018430400228127836,-0.009731661939993502,-0.007648716161027552,-0.009731661939993502,0.04287011921405792,0.00568754319101572,0.00568754319101572,0.04287011921405792,0.009806398302316666,0.0029751958791166544,0.0048177423886954784
96,3.2016000000000004,0.018196947460994123,-0.010357797557488085,-0.007982679123058917,-0.010357797557488085,0.04279099404811859,0.0036112123634666204,0.0036112123634666204,0.04279099404811859,0.008380068466067314,0.002986316103488207,0.004850077908486128
97,3.2349500000000004,0.017965014612302183,-0.011021873394027354,-0.008235883379355075,-0.011021873394027354,0.042702969163656235,0.001620137831196189,0.001620137831196189,0.042702969163656235,0.007226916961371899,0.0029974791686981916,0.004882301203906536
98,3.2683000000000004,0.01773577887378633,-0.011661703178659083,-0.008403640652075411,-0.011661703178659083,0.0426066592335701,-3.007659688591957e-05,-3.007659688591957e-05,0.0426066592335701,0.006459532305598259,0.0030082929879426956,0.004914361983537674
