frame,time_s,global_min_signed_distance_m,contact_box_name,ee_target_to_actual_error_m,actual_gripper_z_m,target_gripper_z_m,target_vz_m_s,actual_contact_box_vz_m_s,normal_speed_into_table_m_s,left_box_44,left_box_45,left_box_46,left_box_47,right_box_50,right_box_51,right_box_52,right_box_53
90,3.0015000000000005,-0.019975576549768448,right_box_53,2.0211957689753035e-06,0.22539521753787994,0.22539538145065308,0.0022295890375971794,0.00679064029827714,0.0,-0.009137962013483047,0.009304668754339218,-0.01994003728032112,-0.019355852156877518,0.011327411979436874,0.025676961988210678,-0.00572286918759346,-0.019975576549768448
91,3.0348500000000005,-0.01993585005402565,left_box_46,1.9768679067055928e-06,0.22547712922096252,0.22547732293605804,0.00245701614767313,-0.00011706459190463647,0.00011706459190463647,-0.00919722393155098,0.009257402271032333,-0.01993585005402565,-0.0193418450653553,0.011515539139509201,0.025827597826719284,-0.0055031366646289825,-0.019800011068582535
92,3.0682000000000005,-0.01992187276482582,left_box_46,2.080538706650259e-06,0.2255665361881256,0.22556672990322113,0.002680868608877063,0.00020508644229266793,0.0,-0.009246829897165298,0.009218554943799973,-0.01992187276482582,-0.01933789625763893,0.011708851903676987,0.025983091443777084,-0.005277279764413834,-0.01956871524453163
93,3.1015500000000005,-0.01989774778485298,left_box_46,2.0767249679920496e-06,0.22566363215446472,0.22566382586956024,0.002911423332989216,0.000538407766725868,0.0,-0.009286392480134964,0.009188439697027206,-0.01989774778485298,-0.019344408065080643,0.011907469481229782,0.026143532246351242,-0.00504520907998085,-0.019330400973558426
94,3.1349000000000005,-0.019863534718751907,left_box_46,2.0467446120164823e-06,0.2257682979106903,0.22576837241649628,0.0031348292250186205,0.0008708355017006397,0.0,-0.00931592658162117,0.009167086333036423,-0.019863534718751907,-0.01936132088303566,0.012111078947782516,0.026308681815862656,-0.004807222634553909,-0.019522760063409805
95,3.1682500000000005,-0.019819382578134537,left_box_46,1.8915187638413045e-06,0.22588016092777252,0.22588032484054565,0.003356894478201866,0.0011992418440058827,0.0,-0.009335491806268692,0.009154316037893295,-0.019819382578134537,-0.019388560205698013,0.012319158762693405,0.026478033512830734,-0.004563827067613602,-0.019759226590394974
96,3.2016000000000004,-0.019997183233499527,right_box_53,2.0612624211935326e-06,0.2259998768568039,0.22600017488002777,0.003593704430386424,0.00811543595045805,0.0,-0.00934423878788948,0.00915096327662468,-0.019764471799135208,-0.019426915794610977,0.012532230466604233,0.02665213868021965,-0.004314545542001724,-0.019997183233499527
97,3.2349500000000004,-0.01974697783589363,right_box_53,2.061400664388202e-06,0.226127028465271,0.2261272519826889,0.0038104080595076084,0.008318735286593437,0.0,-0.009342465549707413,0.009156685322523117,-0.019699174910783768,-0.019476044923067093,0.012749787420034409,0.02683047577738762,-0.004059869796037674,-0.01974697783589363
98,3.2683000000000004,-0.019623059779405594,left_box_46,1.955947709575412e-06,0.22626179456710815,0.2262619286775589,0.004038281738758087,0.0022514828015118837,0.0,-0.009329710155725479,0.009171869605779648,-0.019623059779405594,-0.019536394625902176,0.012971844524145126,0.027013104408979416,-0.0037998296320438385,-0.01949009671807289
99,3.3016500000000004,-0.019628439098596573,left_box_47,2.162952114304062e-06,0.2264040857553482,0.22640427947044373,0.0042683896608650684,0.003780471393838525,0.0,-0.009305913001298904,0.009196590632200241,-0.019536156207323074,-0.019628439098596573,0.01319814845919609,0.02719983085989952,-0.0035346485674381256,-0.01922674849629402
100,3.3350000000000004,-0.019808147102594376,left_box_47,2.2485237423097715e-06,0.22655390202999115,0.22655412554740906,0.004493135958909988,0.004147303756326437,0.0,-0.009270865470170975,0.009230982512235641,-0.019438300281763077,-0.019808147102594376,0.01342858001589775,0.027390535920858383,-0.003264445811510086,-0.01895703747868538
101,3.3683500000000004,-0.01999959722161293,left_box_47,2.153231434931513e-06,0.22671103477478027,0.22671136260032654,0.004714754410088062,0.004511901643127203,0.0,-0.009224552661180496,0.009275000542402267,-0.019329536706209183,-0.01999959722161293,0.013662811368703842,0.027584876865148544,-0.002989593893289566,-0.018681276589632034
102,3.4017000000000004,-0.019891787320375443,left_box_47,1.961891712198849e-06,0.2268759161233902,0.22687622904777527,0.004943521693348885,0.004891691729426384,0.0,-0.009166423231363297,0.009329210966825485,-0.019290972501039505,-0.019891787320375443,0.013901155441999435,0.027783270925283432,-0.0027097798883914948,-0.01839909330010414
103,3.4350500000000004,-0.019989926367998123,left_box_47,2.2386764158000005e-06,0.22704832255840302,0.2270485907793045,0.0051682679913938046,0.005271034315228462,0.0,-0.009096432477235794,0.009393569082021713,-0.019450638443231583,-0.019989926367998123,0.01414322480559349,0.027985285967588425,-0.0024253763258457184,-0.018110860139131546
104,3.4684000000000004,-0.019859734922647476,left_box_47,2.1479390852618963e-06,0.2272280901670456,0.22722837328910828,0.005390780046582222,0.005648143123835325,0.0,-0.009014535695314407,0.009468089789152145,-0.01962308958172798,-0.019859734922647476,0.014388736337423325,0.02819071337580681,-0.0021366961300373077,-0.017816860228776932
105,3.5017500000000004,-0.019808832556009293,left_box_46,2.160732492484385e-06,0.2274155616760254,0.22741585969924927,0.005621781572699547,0.0048483507707715034,0.0,-0.008920226246118546,0.009553249925374985,-0.019808832556009293,-0.019717101007699966,0.014637928456068039,0.02839977666735649,-0.001843515783548355,-0.017516780644655228
106,3.5351000000000004,-0.01999235525727272,left_box_46,2.2085914679337293e-06,0.22761045396327972,0.2276107519865036,0.005843847058713436,0.00523305544629693,0.0,-0.008813638240098953,0.009648885577917099,-0.01999235525727272,-0.019617605954408646,0.014890369027853012,0.028612088412046432,-0.0015462525188922882,-0.017211098223924637
107,3.5684500000000003,-0.019879866391420364,left_box_47,2.485237700966536e-06,0.2278129756450653,0.22781310975551605,0.0060676997527480125,0.006824151147156954,0.0,-0.008694294840097427,0.009755413979291916,-0.01978001371026039,-0.019879866391420364,0.015146147459745407,0.028827767819166183,-0.0012448467314243317,-0.016899604350328445
108,3.6018000000000003,-0.01984414830803871,left_box_47,2.389235760347219e-06,0.2280227094888687,0.2280230075120926,0.006293786223977804,0.007211536634713411,0.0,-0.008562449365854263,0.009872537106275558,-0.019554484635591507,-0.01984414830803871,0.015404727309942245,0.029046278446912766,-0.0009398646652698517,-0.0165829099714756
109,3.6351500000000003,-0.019742075353860855,left_box_46,2.2150736640469404e-06,0.22824013233184814,0.2282404899597168,0.006521213334053755,0.00642693554982543,0.0,-0.008417446166276932,0.010000895708799362,-0.019742075353860855,-0.019553828984498978,0.01566651090979576,0.0292680524289608,-0.0006308741867542267,-0.016260523349046707
110,3.6685000000000003,-0.019957322627305984,left_box_46,2.4568198568886146e-06,0.2284647822380066,0.2284652590751648,0.006739703938364983,0.0068254913203418255,0.0,-0.008259523659944534,0.01014019176363945,-0.019957322627305984,-0.019249532371759415,0.015930842608213425,0.029492508620023727,-0.0003185756504535675,-0.015933100134134293
111,3.7018500000000003,-0.019814301282167435,left_box_46,2.3766133381286636e-06,0.22869731485843658,0.2286975234746933,0.006964450236409903,0.007245941087603569,0.0,-0.00808790698647499,0.010291200131177902,-0.019814301282167435,-0.01949191465973854,0.016198333352804184,0.02972019836306572,-2.3283064365386963e-06,-0.01560002937912941
112,3.7352000000000007,-0.01981951668858528,left_box_47,2.4403927909588674e-06,0.22893697023391724,0.2289373278617859,0.007190536707639694,0.008832568302750587,0.0,-0.007903102785348892,0.010453354567289352,-0.019573349505662918,-0.01981951668858528,0.016468044370412827,0.029950272291898727,0.00031689926981925964,-0.015262175351381302
113,3.7685500000000007,-0.01997298374772072,left_box_47,2.4283986022055615e-06,0.2291841357946396,0.2291845977306366,0.007414389401674271,0.009248103015124798,0.0,-0.007704544812440872,0.010627146810293198,-0.01931929960846901,-0.01997298374772072,0.016740303486585617,0.030183028429746628,0.0006394200026988983,-0.014919225126504898
114,3.8019000000000007,-0.01964651420712471,left_box_47,2.334964392503025e-06,0.2294389009475708,0.22943925857543945,0.0076360078528523445,0.009668105281889439,0.0,-0.007491994649171829,0.010812845081090927,-0.01905195787549019,-0.01964651420712471,0.017015065997838974,0.03041849657893181,0.0009651742875576019,-0.014571193605661392
115,3.8352500000000007,-0.019307080656290054,left_box_47,2.497557034075726e-06,0.22970083355903625,0.2297012358903885,0.007855392061173916,0.010079619474709034,0.0,-0.007265690714120865,0.011010151356458664,-0.019021380692720413,-0.019307080656290054,0.017291825264692307,0.03065617009997368,0.0012936107814311981,-0.014218602329492569
116,3.8686000000000007,-0.019318167120218277,left_box_46,2.430757604088285e-06,0.22997047007083893,0.22997082769870758,0.008083713240921497,0.00934863556176424,0.0,-0.007024887949228287,0.011219765990972519,-0.019318167120218277,-0.018954027444124222,0.01757098361849785,0.030896466225385666,0.0016251914203166962,-0.013860959559679031
117,3.9019500000000007,-0.01962881162762642,left_box_46,2.4004314127523685e-06,0.23024746775627136,0.23024767637252808,0.008301310241222382,0.009778914973139763,0.0,-0.006769780069589615,0.011441465467214584,-0.01962881162762642,-0.018587667495012283,0.017852123826742172,0.031138982623815536,0.001959424465894699,-0.013498757034540176
118,3.9353000000000007,-0.019953090697526932,left_box_46,2.6484376576263458e-06,0.23053143918514252,0.23053200542926788,0.008525609038770199,0.010202045552432537,0.0,-0.006500560790300369,0.011675026267766953,-0.019953090697526932,-0.018591273576021194,0.0181347094476223,0.03138324245810509,0.0022958479821681976,-0.013132397085428238
119,3.9686500000000007,-0.019708100706338882,left_box_46,2.4105363536364166e-06,0.23082318902015686,0.2308235764503479,0.008742759935557842,0.010651984252035618,0.0,-0.0062162913382053375,0.011921372264623642,-0.019708100706338882,-0.01898450031876564,0.01841951534152031,0.0316300205886364,0.002635117620229721,-0.012761194258928299
120,4.002000000000001,-0.019393015652894974,left_box_47,2.4602377379778773e-06,0.23112227022647858,0.23112277686595917,0.008971527218818665,0.012224760837852955,0.0,-0.005917210131883621,0.012180190533399582,-0.019355062395334244,-0.019393015652894974,0.01870599016547203,0.0318787507712841,0.0029767416417598724,-0.012385640293359756
121,4.03535,-0.01981695368885994,left_box_47,2.6068755687447265e-06,0.23142868280410767,0.23142918944358826,0.009187784045934677,0.012660848908126354,0.0,-0.005603138357400894,0.012451674789190292,-0.018987614661455154,-0.01981695368885994,0.018993999809026718,0.03212938830256462,0.0033205412328243256,-0.012005839496850967
122,4.068700000000001,-0.019752267748117447,left_box_47,2.771065055640065e-06,0.23174235224723816,0.23174291849136353,0.009407168254256248,0.013096489943563938,0.0,-0.005274016410112381,0.012735839933156967,-0.018605757504701614,-0.019752267748117447,0.01928342506289482,0.03238178417086601,0.0036664120852947235,-0.011621911078691483
123,4.10205,-0.019845206290483475,left_box_47,2.4894111447792966e-06,0.2320634424686432,0.23206393420696259,0.009625659324228764,0.01353927981108427,0.0,-0.004929531365633011,0.01303296908736229,-0.018209192901849747,-0.019845206290483475,0.01957434043288231,0.03263605758547783,0.004014384001493454,-0.011233795434236526
124,4.135400000000001,-0.019969869405031204,left_box_47,2.5347117116325535e-06,0.23239178955554962,0.23239222168922424,0.009843703359365463,0.013980729505419731,0.0,-0.004569638520479202,0.01334306225180626,-0.01779795065522194,-0.019969869405031204,0.019866492599248886,0.03289197012782097,0.0043642036616802216,-0.0108417309820652
125,4.16875,-0.01942463591694832,left_box_47,2.4767884951870656e-06,0.23272742331027985,0.23272792994976044,0.010066214948892593,0.014426200650632381,0.0,-0.004194173961877823,0.013666268438100815,-0.017371851950883865,-0.01942463591694832,0.02015983685851097,0.03314947709441185,0.004715811461210251,-0.010445687919855118
126,4.202100000000001,-0.019866961985826492,left_box_47,2.670097728696419e-06,0.23307035863399506,0.23307092487812042,0.010284706018865108,0.014876139350235462,0.0,-0.003802914172410965,0.014002781361341476,-0.016930747777223587,-0.019866961985826492,0.0204542838037014,0.033408548682928085,0.005069132894277573,-0.010045785456895828
127,4.23545,-0.019858065992593765,left_box_47,2.5156055016850587e-06,0.23342055082321167,0.23342105746269226,0.010498728603124619,0.01532429177314043,0.0,-0.0033958442509174347,0.014352615922689438,-0.016474608331918716,-0.019858065992593765,0.020749758929014206,0.03366909548640251,0.00542406365275383,-0.009642083197832108
128,4.268800000000001,-0.01926020160317421,left_box_47,2.6802033517014934e-06,0.23377789556980133,0.23377849161624908,0.010717666707932949,0.01577289029955864,0.0,-0.002972874790430069,0.014715801924467087,-0.01600341871380806,-0.01926020160317421,0.021046053618192673,0.0339309386909008,0.005780335515737534,-0.009234804660081863
129,4.302150000000001,-0.019802618771791458,left_box_47,2.6760785658552777e-06,0.23414258658885956,0.23414315283298492,0.010934369638562202,0.016229085624217987,0.0,-0.002533677965402603,0.015092667192220688,-0.01551688089966774,-0.019802618771791458,0.02134336158633232,0.034194301813840866,0.006138201802968979,-0.008823726326227188
130,4.335500000000001,-0.01973136141896248,left_box_47,2.8318577278696466e-06,0.23451444506645203,0.23451510071754456,0.011152860708534718,0.016683492809534073,0.0,-0.0020782388746738434,0.015483152121305466,-0.015015024691820145,-0.01973136141896248,0.02164136990904808,0.03445885702967644,0.0064973048865795135,-0.008409146219491959
131,4.368850000000001,-0.019962389022111893,left_box_47,2.775181201286614e-06,0.23489347100257874,0.2348940372467041,0.011362414807081223,0.017140580341219902,0.0,-0.0016064532101154327,0.01588740572333336,-0.01449771597981453,-0.019962389022111893,0.021940048784017563,0.034724604338407516,0.006857585161924362,-0.007991109043359756
132,4.402200000000001,-0.0193624384701252,left_box_47,2.6933616936730687e-06,0.23527969419956207,0.23528032004833221,0.011582693085074425,0.017598561942577362,0.0,-0.0011181868612766266,0.01630551740527153,-0.013964910060167313,-0.0193624384701252,0.02223939821124077,0.034991588443517685,0.007219057530164719,-0.007569570094347
133,4.435550000000001,-0.019748184829950333,left_box_47,2.79795085589285e-06,0.23567305505275726,0.2356736660003662,0.011794482357800007,0.018057437613606453,0.0,-0.000613335520029068,0.016737576574087143,-0.013416502624750137,-0.019748184829950333,0.02253923937678337,0.03525963053107262,0.007581513375043869,-0.007144767791032791
134,4.4689000000000005,-0.01960812881588936,left_box_47,2.758509026534739e-06,0.23607361316680908,0.2360742688179016,0.012012079358100891,0.018521226942539215,0.0,-9.169057011604309e-05,0.017183732241392136,-0.012852359563112259,-0.01960812881588936,0.022839631885290146,0.03552880510687828,0.007945027202367783,-0.006716568022966385
135,4.502250000000001,-0.019577089697122574,left_box_47,2.8371578082442284e-06,0.2364812195301056,0.23648189008235931,0.012222527526319027,0.018980996683239937,0.0,0.00044668838381767273,0.017643969506025314,-0.012272495776414871,-0.019577089697122574,0.023140396922826767,0.03579893335700035,0.008309360593557358,-0.006285194307565689
136,4.5356000000000005,-0.019731272011995316,left_box_47,2.886414904423873e-06,0.23689594864845276,0.23689661920070648,0.012435656040906906,0.0194447860121727,0.0,0.0010020099580287933,0.018118422478437424,-0.011676806956529617,-0.019731272011995316,0.023441549390554428,0.03607005998492241,0.008674543350934982,-0.005850601941347122
137,4.568950000000001,-0.01943669095635414,left_box_47,2.826707486747182e-06,0.23731781542301178,0.23731838166713715,0.012646551243960857,0.019912151619791985,0.0,0.0015744231641292572,0.01860726997256279,-0.011065129190683365,-0.01943669095635414,0.023743044584989548,0.03634215518832207,0.009040500968694687,-0.00541285052895546
138,4.6023000000000005,-0.01996954157948494,left_box_47,0.0,0.23771734535694122,0.23771734535694122,0.011962929740548134,0.018980102613568306,0.0,0.002123381942510605,0.01907583698630333,-0.010480601340532303,-0.01996954157948494,0.024024199694395065,0.03659648820757866,0.009382184594869614,-0.005002114921808243
139,4.635650000000001,-0.01996954157948494,left_box_47,0.0,0.23771734535694122,0.23771734535694122,0.0,0.0,-0.0,0.002123381942510605,0.01907583698630333,-0.010480601340532303,-0.01996954157948494,0.024024199694395065,0.03659648820757866,0.009382184594869614,-0.005002114921808243
140,4.6690000000000005,-0.01996954157948494,left_box_47,0.0,0.23771734535694122,0.23771734535694122,0.0,0.0,-0.0,0.002123381942510605,0.01907583698630333,-0.010480601340532303,-0.01996954157948494,0.024024199694395065,0.03659648820757866,0.009382184594869614,-0.005002114921808243
141,4.702350000000001,-0.01996954157948494,left_box_47,0.0,0.23771734535694122,0.23771734535694122,0.0,0.0,-0.0,0.002123381942510605,0.01907583698630333,-0.010480601340532303,-0.01996954157948494,0.024024199694395065,0.03659648820757866,0.009382184594869614,-0.005002114921808243
142,4.7357000000000005,-0.01996954157948494,left_box_47,0.0,0.23771734535694122,0.23771734535694122,0.0,0.0,-0.0,0.002123381942510605,0.01907583698630333,-0.010480601340532303,-0.01996954157948494,0.024024199694395065,0.03659648820757866,0.009382184594869614,-0.005002114921808243
143,4.769050000000001,-0.01996954157948494,left_box_47,0.0,0.23771734535694122,0.23771734535694122,0.0,0.0,-0.0,0.002123381942510605,0.01907583698630333,-0.010480601340532303,-0.01996954157948494,0.024024199694395065,0.03659648820757866,0.009382184594869614,-0.005002114921808243
144,4.8024000000000004,-0.01996954157948494,left_box_47,0.0,0.23771734535694122,0.23771734535694122,0.0,0.0,-0.0,0.002123381942510605,0.01907583698630333,-0.010480601340532303,-0.01996954157948494,0.024024199694395065,0.03659648820757866,0.009382184594869614,-0.005002114921808243
145,4.835750000000001,-0.01996954157948494,left_box_47,0.0,0.23771734535694122,0.23771734535694122,0.0,0.0,-0.0,0.002123381942510605,0.01907583698630333,-0.010480601340532303,-0.01996954157948494,0.024024199694395065,0.03659648820757866,0.009382184594869614,-0.005002114921808243
146,4.8691,-0.01996954157948494,left_box_47,0.0,0.23771734535694122,0.23771734535694122,0.0,0.0,-0.0,0.002123381942510605,0.01907583698630333,-0.010480601340532303,-0.01996954157948494,0.024024199694395065,0.03659648820757866,0.009382184594869614,-0.005002114921808243
147,4.902450000000001,-0.01996954157948494,left_box_47,0.0,0.23771734535694122,0.23771734535694122,0.0,0.0,-0.0,0.002123381942510605,0.01907583698630333,-0.010480601340532303,-0.01996954157948494,0.024024199694395065,0.03659648820757866,0.009382184594869614,-0.005002114921808243
148,4.9358,-0.01996954157948494,left_box_47,0.0,0.23771734535694122,0.23771734535694122,0.0,0.0,-0.0,0.002123381942510605,0.01907583698630333,-0.010480601340532303,-0.01996954157948494,0.024024199694395065,0.03659648820757866,0.009382184594869614,-0.005002114921808243
149,4.969150000000001,-0.01996954157948494,left_box_47,0.0,0.23771734535694122,0.23771734535694122,0.0,0.0,-0.0,0.002123381942510605,0.01907583698630333,-0.010480601340532303,-0.01996954157948494,0.024024199694395065,0.03659648820757866,0.009382184594869614,-0.005002114921808243
150,5.0025,-0.019876275211572647,left_box_47,4.292827725294046e-06,0.23788346350193024,0.23788678646087646,0.005080692935734987,0.0022952703293412924,0.0,0.002212774008512497,0.019195090979337692,-0.010392952710390091,-0.019876275211572647,0.024254631251096725,0.03682858869433403,0.00959772989153862,-0.004812438040971756
151,5.035850000000001,-0.019894514232873917,left_box_47,4.602776698447997e-06,0.2401486039161682,0.24015218019485474,0.06792785227298737,0.03285493701696396,0.0,0.00350010022521019,0.020873170346021652,-0.009139377623796463,-0.019894514232873917,0.02735481783747673,0.0399569533765316,0.01249546930193901,-0.0022531934082508087
152,5.0692,-0.019551772624254227,left_box_47,4.479628842091188e-06,0.24242237210273743,0.24242587387561798,0.06817672401666641,0.03591961786150932,0.0,0.0049202702939510345,0.022654231637716293,-0.007771197706460953,-0.019551772624254227,0.030386995524168015,0.043027590960264206,0.015325631946325302,0.00026471540331840515
153,5.102550000000001,-0.01912016049027443,left_box_47,4.457714112504618e-06,0.24470415711402893,0.24470749497413635,0.06841442734003067,0.03899100050330162,0.0,0.006472181528806686,0.024536889046430588,-0.0062892623245716095,-0.01912016049027443,0.033348869532346725,0.04603823646903038,0.01808634027838707,0.0027395598590373993
154,5.1359,-0.017672035843133926,left_box_47,4.364087999420008e-06,0.24699321389198303,0.24699658155441284,0.06863828003406525,0.04205389320850372,0.0,0.008154090493917465,0.02651926502585411,-0.004694897681474686,-0.017672035843133926,0.03623836860060692,0.048986684530973434,0.020775895565748215,0.005169849842786789
155,5.169250000000001,-0.016105715185403824,left_box_47,4.6442164602922276e-06,0.24928882718086243,0.24929234385490417,0.0688384547829628,0.04509355127811432,0.0,0.00996367260813713,0.028599020093679428,-0.0029900260269641876,-0.016105715185403824,0.03905385360121727,0.0518711619079113,0.023393061012029648,0.007554288953542709
156,5.2026,-0.014423001557588577,left_box_47,4.615687430487014e-06,0.25159066915512085,0.2515941858291626,0.06902075558900833,0.048111315816640854,0.0,0.011898498982191086,0.030773799866437912,-0.0011764951050281525,-0.014423001557588577,0.041794564574956894,0.0546906404197216,0.02593749389052391,0.009892474859952927
157,5.235950000000001,-0.012626949697732925,left_box_47,4.5915467126178555e-06,0.25389766693115234,0.2539011240005493,0.06917355954647064,0.0510718859732151,0.0,0.01395481452345848,0.03304017707705498,0.0007425956428050995,-0.012626949697732925,0.044459324330091476,0.057443808764219284,0.028408434242010117,0.01218339428305626
158,5.2693,-0.010720331221818924,left_box_47,4.37566723121563e-06,0.2562093734741211,0.2562127411365509,0.06931386142969131,0.05398464947938919,0.0,0.01612911745905876,0.03539491817355156,0.0027644895017147064,-0.010720331221818924,0.047048117965459824,0.060130100697278976,0.03080620989203453,0.014427106827497482
159,5.302650000000001,-0.008707184344530106,left_box_47,4.606171842169715e-06,0.25852471590042114,0.2585282623767853,0.06943092495203018,0.05681341513991356,0.0,0.018416639417409897,0.0378338061273098,0.004885178059339523,-0.008707184344530106,0.04956060275435448,0.06274895370006561,0.033130940049886703,0.01662323996424675
160,5.336,-0.006591398268938065,left_box_47,4.404799256008118e-06,0.2608429193496704,0.2608463764190674,0.06950867176055908,0.05956309288740158,0.0,0.020812567323446274,0.04035262390971184,0.00710078701376915,-0.006591398268938065,0.05199713632464409,0.06530027091503143,0.03538338467478752,0.018772047013044357
161,5.369350000000001,-0.004377443343400955,left_box_47,4.46004378318321e-06,0.2631632685661316,0.26316672563552856,0.06957568973302841,0.0622175969183445,0.0,0.02331162616610527,0.04294682666659355,0.00940699502825737,-0.004377443343400955,0.05435864254832268,0.06778441369533539,0.037564825266599655,0.020874153822660446
162,5.402700000000001,-0.0020699985325336456,left_box_47,4.4257703848415986e-06,0.26548486948013306,0.26548829674720764,0.06961233168840408,0.06476933509111404,0.0,0.025908108800649643,0.04561149701476097,0.011799108237028122,-0.0020699985325336456,0.05664611980319023,0.07020188868045807,0.03967667743563652,0.02293023094534874
163,5.436050000000001,0.00032512471079826355,left_box_47,4.612866177922115e-06,0.26780641078948975,0.26781007647514343,0.0696185827255249,0.06718703359365463,0.0,0.028595294803380966,0.04834086820483208,0.014271494001150131,0.00032512471079826355,0.05886058136820793,0.07255308330059052,0.04172034189105034,0.02494087442755699
164,5.469400000000001,0.002802859991788864,left_box_47,4.464659014047356e-06,0.27012741565704346,0.27013087272644043,0.06958909332752228,0.06949213147163391,0.0,0.03136707469820976,0.05112985894083977,0.01681920513510704,0.002802859991788864,0.061004262417554855,0.07483963668346405,0.04369841143488884,0.0269077830016613
165,5.502750000000001,0.005356859415769577,left_box_47,4.592411187331891e-06,0.2724464535713196,0.2724500000476837,0.06953905522823334,0.07164621353149414,0.0,0.03421604260802269,0.05397222563624382,0.019436027854681015,0.005356859415769577,0.06307868659496307,0.07706235349178314,0.04561277851462364,0.02883182093501091
166,5.536100000000001,0.007981415838003159,left_box_47,4.4608650568989106e-06,0.27476298809051514,0.27476638555526733,0.06945683807134628,0.07366758584976196,0.0,0.03713540360331535,0.05686233565211296,0.02211644873023033,0.007981415838003159,0.06508670747280121,0.0792233794927597,0.04746664687991142,0.030715133994817734
167,5.569450000000001,0.010669346898794174,left_box_47,4.605085905495798e-06,0.2770754098892212,0.27707892656326294,0.06934156268835068,0.07551291584968567,0.0,0.04011697694659233,0.05979333445429802,0.024853479117155075,0.010669346898794174,0.06703038513660431,0.08132405579090118,0.0492624007165432,0.032558929175138474
168,5.602800000000001,0.013414692133665085,left_box_47,4.7111775529629085e-06,0.27938318252563477,0.2793866991996765,0.06919858604669571,0.07721705734729767,0.0,0.04315358027815819,0.0627593845129013,0.027641352266073227,0.013414692133665085,0.06891302764415741,0.08336694538593292,0.05100361630320549,0.0343656949698925
169,5.636150000000001,0.016210000962018967,left_box_47,4.731802619062364e-06,0.28168487548828125,0.2816883325576782,0.06901449710130692,0.07873532176017761,0.0,0.046236734837293625,0.06575344502925873,0.030472826212644577,0.016210000962018967,0.07073740661144257,0.08535398542881012,0.052693527191877365,0.036137234419584274
170,5.669500000000001,0.019048582762479782,left_box_47,4.816885393665871e-06,0.2839796543121338,0.28398314118385315,0.0688098594546318,0.08008871227502823,0.0,0.049358587712049484,0.06876911222934723,0.03334146365523338,0.019048582762479782,0.07250715792179108,0.08728794753551483,0.05433584377169609,0.03787606582045555
171,5.702850000000001,0.021923106163740158,left_box_47,4.6078725972620305e-06,0.2862662672996521,0.2862696349620819,0.06856053322553635,0.08125757426023483,0.0,0.05251071974635124,0.07179950177669525,0.03624015673995018,0.021923106163740158,0.07422555983066559,0.0891713947057724,0.05593426153063774,0.039584528654813766
172,5.736200000000001,0.024825941771268845,left_box_47,4.674273441196419e-06,0.28854334354400635,0.28854677081108093,0.0682799369096756,0.08223162591457367,0.0,0.055684369057416916,0.07483752071857452,0.039161574095487595,0.024825941771268845,0.07589618861675262,0.09100697934627533,0.05749250575900078,0.041264887899160385
173,5.769550000000001,0.027750294655561447,left_box_47,4.634806373360334e-06,0.290810227394104,0.2908135652542114,0.06796985119581223,0.08303409814834595,0.0,0.058871638029813766,0.07787682116031647,0.042099129408597946,0.027750294655561447,0.07752327620983124,0.09279809892177582,0.059015076607465744,0.042920272797346115
174,5.802900000000001,0.030688386410474777,left_box_47,4.864775746682426e-06,0.29306548833847046,0.29306888580322266,0.06762580573558807,0.08363371342420578,0.0,0.062063734978437424,0.08091022074222565,0.0450454019010067,0.030688386410474777,0.07911060750484467,0.09454770386219025,0.060505907982587814,0.044553156942129135
175,5.836250000000001,0.03363315388560295,left_box_47,4.70614077130449e-06,0.2953081727027893,0.2953115701675415,0.06724691390991211,0.08405014127492905,0.0,0.06525249779224396,0.08393122255802155,0.047993581742048264,0.03363315388560295,0.08066235482692719,0.09625913202762604,0.061969440430402756,0.046166520565748215
176,5.869600000000001,0.036576878279447556,left_box_47,4.775039087689947e-06,0.2975368797779083,0.2975403070449829,0.06682869791984558,0.08426327258348465,0.0,0.06842921674251556,0.08693282306194305,0.05093620344996452,0.036576878279447556,0.08218248188495636,0.09793545305728912,0.06340964138507843,0.047762881964445114
177,5.902950000000001,0.03951292857527733,left_box_47,4.874616024608258e-06,0.29975101351737976,0.2997543215751648,0.06638724356889725,0.08430080860853195,0.0,0.0715862363576889,0.08990906178951263,0.05386699363589287,0.03951292857527733,0.08367575705051422,0.09958066046237946,0.06483148038387299,0.049345728009939194
178,5.936300000000001,0.04243355616927147,left_box_47,4.8376377890235744e-06,0.3019489049911499,0.3019520044326782,0.06589753925800323,0.08413012325763702,0.0,0.07471488416194916,0.09285278618335724,0.0567784421145916,0.04243355616927147,0.08514587581157684,0.10119758546352386,0.06623874604701996,0.050917427986860275
179,5.969650000000001,0.04533198103308678,left_box_47,4.5864999265177175e-06,0.3041296601295471,0.30413269996643066,0.06538817286491394,0.08377625048160553,0.0,0.07780753076076508,0.0957580953836441,0.05966414138674736,0.04533198103308678,0.08659733831882477,0.10278995335102081,0.06763596832752228,0.05248100683093071
180,6.003000000000001,0.048201169818639755,left_box_47,4.776611149281962e-06,0.3062920570373535,0.3062952160835266,0.0648430660367012,0.08323024958372116,0.0,0.0808563083410263,0.09861870110034943,0.06251730024814606,0.048201169818639755,0.08803428709506989,0.10436110198497772,0.06902731955051422,0.054039280861616135
