frame,time_s,shape_index,side,clearance_to_table_top_m,center_x_m,center_y_m,center_z_m
66,2.2011000000000003,51,right,0.09062688052654266,-0.07088468968868256,-0.12786456942558289,0.2960039973258972
66,2.2011000000000003,52,right,0.05803285539150238,-0.08211789280176163,-0.11937794834375381,0.2721623480319977
66,2.2011000000000003,53,right,0.04289519786834717,-0.08413294702768326,-0.1269793063402176,0.2550453543663025
67,2.2344500000000003,44,left,0.061234280467033386,-0.03458358347415924,-0.22543643414974213,0.27471980452537537
67,2.2344500000000003,45,left,0.0791596919298172,-0.03604291379451752,-0.21467973291873932,0.28454291820526123
67,2.2344500000000003,46,left,0.04506249725818634,-0.040727872401475906,-0.22282087802886963,0.2584967017173767
67,2.2344500000000003,47,left,0.031240925192832947,-0.04874693229794502,-0.21490156650543213,0.24340330064296722
67,2.2344500000000003,50,right,0.07556577026844025,-0.07570601254701614,-0.11684295535087585,0.2890512943267822
67,2.2344500000000003,51,right,0.09062488377094269,-0.06894085556268692,-0.1278049498796463,0.2960081100463867
67,2.2344500000000003,52,right,0.058060333132743835,-0.08002264052629471,-0.11905378103256226,0.27219122648239136
67,2.2344500000000003,53,right,0.04289720952510834,-0.08219317346811295,-0.12657886743545532,0.2550595700740814
68,2.2678000000000003,44,left,0.06100673973560333,-0.03452245146036148,-0.22599753737449646,0.2745044529438019
68,2.2678000000000003,45,left,0.07896064221858978,-0.03576842322945595,-0.21523556113243103,0.2843511402606964
68,2.2678000000000003,46,left,0.04486747086048126,-0.040625814348459244,-0.22323009371757507,0.2582911252975464
68,2.2678000000000003,47,left,0.03104454278945923,-0.04850093647837639,-0.21512621641159058,0.24321988224983215
68,2.2678000000000003,50,right,0.07559458911418915,-0.07354087382555008,-0.1166643425822258,0.2890923023223877
68,2.2678000000000003,51,right,0.09063093364238739,-0.066983163356781,-0.12776900827884674,0.296021431684494
68,2.2678000000000003,52,right,0.05809779465198517,-0.07791008800268173,-0.11875613778829575,0.2722306251525879
68,2.2678000000000003,53,right,0.042909324169158936,-0.08023591339588165,-0.12620188295841217,0.25508466362953186
69,2.3011500000000003,44,left,0.060784295201301575,-0.03446141257882118,-0.22654549777507782,0.2742951512336731
69,2.3011500000000003,45,left,0.07876645028591156,-0.035493142902851105,-0.21578243374824524,0.2841654121875763
69,2.3011500000000003,46,left,0.04467882215976715,-0.04052209109067917,-0.22362686693668365,0.25809231400489807
69,2.3011500000000003,47,left,0.030855074524879456,-0.04825076460838318,-0.21534118056297302,0.24304413795471191
69,2.3011500000000003,50,right,0.07563178241252899,-0.07135985791683197,-0.11651342362165451,0.2891426384449005
69,2.3011500000000003,51,right,0.09064443409442902,-0.0650118961930275,-0.1277567744255066,0.29604339599609375
69,2.3011500000000003,52,right,0.058144643902778625,-0.07578060030937195,-0.11848511546850204,0.27227991819381714
69,2.3011500000000003,53,right,0.04293103516101837,-0.07826149463653564,-0.1258484274148941,0.25512009859085083
70,2.3345000000000002,44,left,0.060567304491996765,-0.03440060466527939,-0.22708037495613098,0.2740922272205353
70,2.3345000000000002,45,left,0.07857738435268402,-0.0352172926068306,-0.2163204401731491,0.28398600220680237
70,2.3345000000000002,46,left,0.044496938586235046,-0.040416836738586426,-0.2240113466978073,0.2579006254673004
70,2.3345000000000002,47,left,0.030672848224639893,-0.047996606677770615,-0.2155466079711914,0.24287638068199158
70,2.3345000000000002,50,right,0.07567732036113739,-0.06916385889053345,-0.11639074981212616,0.2892022430896759
70,2.3345000000000002,51,right,0.09066538512706757,-0.06302789598703384,-0.12776874005794525,0.2960740029811859
70,2.3345000000000002,52,right,0.05820082128047943,-0.07363506406545639,-0.11824124306440353,0.2723390758037567
70,2.3345000000000002,53,right,0.042962342500686646,-0.07627072185277939,-0.1255190372467041,0.25516587495803833
71,2.3678500000000002,44,left,0.06035579741001129,-0.03433891013264656,-0.22760196030139923,0.2738957405090332
71,2.3678500000000002,45,left,0.07839347422122955,-0.034939832985401154,-0.21684937179088593,0.283812940120697
71,2.3678500000000002,46,left,0.04432183504104614,-0.04030896723270416,-0.22438329458236694,0.2577161192893982
71,2.3678500000000002,47,left,0.03049790859222412,-0.047737423330545425,-0.2157423347234726,0.24271664023399353
71,2.3678500000000002,50,right,0.0757308155298233,-0.06695258617401123,-0.11629629135131836,0.2892707586288452
71,2.3678500000000002,51,right,0.09069348871707916,-0.06103077530860901,-0.12780483067035675,0.29611295461654663
71,2.3678500000000002,52,right,0.058266058564186096,-0.0714731439948082,-0.11802452802658081,0.27240779995918274
71,2.3678500000000002,53,right,0.043002933263778687,-0.07426321506500244,-0.12521371245384216,0.2552216649055481
72,2.4012000000000002,44,left,0.06015025079250336,-0.034276582300662994,-0.2281104028224945,0.2737061381340027
72,2.4012000000000002,45,left,0.07821516692638397,-0.034661103039979935,-0.2173694223165512,0.2836466431617737
72,2.4012000000000002,46,left,0.044153884053230286,-0.04019872844219208,-0.22474287450313568,0.25753918290138245
72,2.4012000000000002,47,left,0.030330657958984375,-0.04747351258993149,-0.2159285545349121,0.2425653040409088
72,2.4012000000000002,50,right,0.07579262554645538,-0.0647270455956459,-0.11623068898916245,0.2893485128879547
72,2.4012000000000002,51,right,0.09072904288768768,-0.0590214729309082,-0.12786565721035004,0.2961605191230774
72,2.4012000000000002,52,right,0.05834059417247772,-0.06929583847522736,-0.11783560365438461,0.2724863290786743
72,2.4012000000000002,53,right,0.043053120374679565,-0.07223989069461823,-0.12493305653333664,0.255287766456604
73,2.43455,44,left,0.05995051562786102,-0.03421242907643318,-0.2286052405834198,0.2735232710838318
73,2.43455,45,left,0.07804228365421295,-0.0343799963593483,-0.21788015961647034,0.283486932516098
73,2.43455,46,left,0.0439930260181427,-0.04008495435118675,-0.22508971393108368,0.2573697566986084
73,2.43455,47,left,0.030170992016792297,-0.04720377177000046,-0.2161049097776413,0.24242223799228668
73,2.43455,50,right,0.0758620947599411,-0.0624869130551815,-0.11619363725185394,0.28943485021591187
73,2.43455,51,right,0.09077154099941254,-0.056999582797288895,-0.12795087695121765,0.2962161898612976
73,2.43455,52,right,0.05842386186122894,-0.06710278987884521,-0.11767417937517166,0.27257412672042847
73,2.43455,53,right,0.0431123822927475,-0.0702003538608551,-0.12467680126428604,0.2553636431694031
74,2.4679,44,left,0.05975697934627533,-0.0341469869017601,-0.22908706963062286,0.2733474671840668
74,2.4679,45,left,0.0778750628232956,-0.03409711644053459,-0.21838216483592987,0.28333407640457153
74,2.4679,46,left,0.0438394695520401,-0.03996819630265236,-0.2254243791103363,0.25720804929733276
74,2.4679,47,left,0.030019178986549377,-0.04692879691720009,-0.2162720263004303,0.24228772521018982
74,2.4679,50,right,0.0759393721818924,-0.0602334663271904,-0.11618616431951523,0.28952986001968384
74,2.4679,51,right,0.09082098305225372,-0.05496630072593689,-0.1280614584684372,0.29627999663352966
74,2.4679,52,right,0.05851598083972931,-0.06489527225494385,-0.11754130572080612,0.27267125248908997
74,2.4679,53,right,0.04318086802959442,-0.06814579665660858,-0.12444596737623215,0.25544941425323486
75,2.50125,44,left,0.05956976115703583,-0.03407912701368332,-0.22955553233623505,0.2731788754463196
75,2.50125,45,left,0.077713742852211,-0.03381144255399704,-0.21887515485286713,0.28318825364112854
75,2.50125,46,left,0.04369339346885681,-0.03984732925891876,-0.22574657201766968,0.25705429911613464
75,2.50125,47,left,0.029875367879867554,-0.04664751514792442,-0.21642965078353882,0.24216187000274658
75,2.50125,50,right,0.07602430880069733,-0.05796646326780319,-0.11620810627937317,0.2896334230899811
75,2.50125,51,right,0.09087736904621124,-0.05292131006717682,-0.12819720804691315,0.2963518798351288
75,2.50125,52,right,0.05861671268939972,-0.06267300248146057,-0.11743681132793427,0.2727775275707245
75,2.50125,53,right,0.04325839877128601,-0.0660758838057518,-0.12424040585756302,0.25554490089416504
76,2.5346,44,left,0.059389010071754456,-0.03400923311710358,-0.23001080751419067,0.27301761507987976
76,2.5346,45,left,0.07755829393863678,-0.03352341800928116,-0.21935926377773285,0.28304949402809143
76,2.5346,46,left,0.04355490207672119,-0.03972277045249939,-0.22605647146701813,0.2569085657596588
76,2.5346,47,left,0.029739663004875183,-0.04636041820049286,-0.21657797694206238,0.24204477667808533
76,2.5346,50,right,0.0761166661977768,-0.055687066167593,-0.11625996232032776,0.2897452712059021
76,2.5346,51,right,0.09094040095806122,-0.05086568370461464,-0.12835858762264252,0.29643160104751587
76,2.5346,52,right,0.058725908398628235,-0.060437142848968506,-0.11736121773719788,0.2728927731513977
76,2.5346,53,right,0.04334481060504913,-0.0639917254447937,-0.12406063079833984,0.2556499242782593
77,2.56795,44,left,0.059215202927589417,-0.03393613547086716,-0.23045283555984497,0.27286413311958313
77,2.56795,45,left,0.07740919291973114,-0.033231981098651886,-0.21983450651168823,0.28291821479797363
77,2.56795,46,left,0.04342442750930786,-0.03959334269165993,-0.22635404765605927,0.2567713260650635
77,2.56795,47,left,0.029612556099891663,-0.04606635868549347,-0.21671704947948456,0.24193689227104187
77,2.56795,50,right,0.07621656358242035,-0.05339496582746506,-0.11634193360805511,0.28986549377441406
77,2.56795,51,right,0.09101028740406036,-0.048799045383930206,-0.12854577600955963,0.29651930928230286
77,2.56795,52,right,0.05884368717670441,-0.058187335729599,-0.11731474101543427,0.2730170786380768
77,2.56795,53,right,0.0434403270483017,-0.06189287081360817,-0.12390683591365814,0.2557646632194519
78,2.6013,44,left,0.059048131108284,-0.03385959565639496,-0.23088139295578003,0.272718220949173
78,2.6013,45,left,0.07726626098155975,-0.03293696790933609,-0.22030062973499298,0.2827942371368408
78,2.6013,46,left,0.043301716446876526,-0.03945884108543396,-0.22663910686969757,0.25664234161376953
78,2.6013,47,left,0.029493749141693115,-0.04576520621776581,-0.21684665977954865,0.24183794856071472
78,2.6013,50,right,0.0763234943151474,-0.05109076574444771,-0.11645393073558807,0.2899935841560364
78,2.6013,51,right,0.09108655154705048,-0.04672190174460411,-0.12875865399837494,0.29661452770233154
78,2.6013,52,right,0.05896945297718048,-0.0559241808950901,-0.11729729920625687,0.27314990758895874
78,2.6013,53,right,0.043544381856918335,-0.05977988988161087,-0.12377897650003433,0.25588858127593994
79,2.63465,44,left,0.058888182044029236,-0.033779699355363846,-0.23129701614379883,0.27258023619651794
79,2.63465,45,left,0.07712973654270172,-0.0326385460793972,-0.22075819969177246,0.2826777994632721
79,2.63465,46,left,0.04318714141845703,-0.03931935876607895,-0.22691220045089722,0.25652197003364563
79,2.63465,47,left,0.029383644461631775,-0.04545710235834122,-0.2169674187898636,0.24174827337265015
79,2.63465,50,right,0.07643751800060272,-0.048775382339954376,-0.11659678816795349,0.29012957215309143
79,2.63465,51,right,0.09116919338703156,-0.044635094702243805,-0.1289980113506317,0.29671725630760193
79,2.63465,52,right,0.059103354811668396,-0.05364856868982315,-0.11730974912643433,0.27329131960868835
79,2.63465,53,right,0.04365710914134979,-0.05765359103679657,-0.12367789447307587,0.25602173805236816
80,2.668,44,left,0.05873565375804901,-0.033695656806230545,-0.2316994071006775,0.2724504768848419
80,2.668,45,left,0.07699991762638092,-0.03233601525425911,-0.2212069034576416,0.28256919980049133
80,2.668,46,left,0.04308094084262848,-0.03917412459850311,-0.22717303037643433,0.25641047954559326
80,2.668,47,left,0.02928251028060913,-0.045141346752643585,-0.2170790582895279,0.24166816473007202
80,2.668,50,right,0.07655863463878632,-0.04644887149333954,-0.11677034199237823,0.2902734577655792
80,2.668,51,right,0.09125830233097076,-0.0425385907292366,-0.12926365435123444,0.2968275845050812
80,2.668,52,right,0.059245362877845764,-0.05136053264141083,-0.11735191941261292,0.273441344499588
80,2.668,53,right,0.04377853870391846,-0.05551396310329437,-0.12360341846942902,0.25616419315338135
81,2.7013500000000006,44,left,0.05859054625034332,-0.033607225865125656,-0.23208872973918915,0.2723288834095001
81,2.7013500000000006,45,left,0.07687677443027496,-0.032029230147600174,-0.22164694964885712,0.28246837854385376
81,2.7013500000000006,46,left,0.04298311471939087,-0.039022911339998245,-0.227421835064888,0.2563078701496124
81,2.7013500000000006,47,left,0.0291903018951416,-0.04481774941086769,-0.21718184649944305,0.241597518324852
81,2.7013500000000006,50,right,0.07668645679950714,-0.044111885130405426,-0.11697495728731155,0.29042479395866394
81,2.7013500000000006,51,right,0.09135349094867706,-0.04043295606970787,-0.12955594062805176,0.29694509506225586
81,2.7013500000000006,52,right,0.05939505994319916,-0.049060698598623276,-0.11742421984672546,0.2735995352268219
81,2.7013500000000006,53,right,0.043908312916755676,-0.05336153879761696,-0.1235559731721878,0.25631552934646606
82,2.7347000000000006,44,left,0.05845312774181366,-0.033513862639665604,-0.23246508836746216,0.2722157835960388
82,2.7347000000000006,45,left,0.07676054537296295,-0.03171772509813309,-0.22207842767238617,0.2823755741119385
82,2.7347000000000006,46,left,0.0428939163684845,-0.03886519372463226,-0.2276586890220642,0.2562144100666046
82,2.7347000000000006,47,left,0.02910730242729187,-0.04448585957288742,-0.21727587282657623,0.24153663218021393
82,2.7347000000000006,50,right,0.07682095468044281,-0.04176471382379532,-0.11721083521842957,0.29058361053466797
82,2.7347000000000006,51,right,0.09145478904247284,-0.03831840679049492,-0.12987501919269562,0.29706981778144836
82,2.7347000000000006,52,right,0.05955244600772858,-0.04674934223294258,-0.11752685159444809,0.2737658619880676
82,2.7347000000000006,53,right,0.044046446681022644,-0.05119655653834343,-0.12353575229644775,0.2564757764339447
83,2.7680500000000006,44,left,0.058323487639427185,-0.03341521695256233,-0.23282812535762787,0.272111177444458
83,2.7680500000000006,45,left,0.07665123045444489,-0.03140123188495636,-0.2225009948015213,0.2822907865047455
83,2.7680500000000006,46,left,0.04281333088874817,-0.0387006513774395,-0.22788329422473907,0.2561300992965698
83,2.7680500000000006,47,left,0.029033496975898743,-0.04414542764425278,-0.21736088395118713,0.24148544669151306
83,2.7680500000000006,50,right,0.07696191966533661,-0.0394078865647316,-0.11747775226831436,0.29074957966804504
83,2.7680500000000006,51,right,0.0915619283914566,-0.03619536757469177,-0.1302206963300705,0.2972014844417572
83,2.7680500000000006,52,right,0.059717223048210144,-0.04442697763442993,-0.11765959858894348,0.2739400863647461
83,2.7680500000000006,53,right,0.04419271647930145,-0.0490194633603096,-0.12354257702827454,0.25664466619491577
84,2.8014000000000006,44,left,0.05820216238498688,-0.03331104665994644,-0.2331787347793579,0.2720155715942383
84,2.8014000000000006,45,left,0.07654930651187897,-0.03107961267232895,-0.22291553020477295,0.2822144627571106
84,2.8014000000000006,46,left,0.04274185001850128,-0.03852903097867966,-0.22809654474258423,0.25605541467666626
84,2.8014000000000006,47,left,0.028969421982765198,-0.04379623010754585,-0.21743780374526978,0.24144446849822998
84,2.8014000000000006,50,right,0.07710935175418854,-0.037042036652565,-0.11777685582637787,0.29092276096343994
84,2.8014000000000006,51,right,0.0916750580072403,-0.0340644046664238,-0.13059403002262115,0.2973402142524719
84,2.8014000000000006,52,right,0.059889569878578186,-0.04209419712424278,-0.11782364547252655,0.27412229776382446
84,2.8014000000000006,53,right,0.04434727132320404,-0.04683076590299606,-0.12357760965824127,0.2568223178386688
85,2.8347500000000005,44,left,0.05808915197849274,-0.03320079296827316,-0.23351642489433289,0.27192896604537964
85,2.8347500000000005,45,left,0.0764547735452652,-0.030752385035157204,-0.2233215570449829,0.2821465730667114
85,2.8347500000000005,46,left,0.042679473757743835,-0.03834981471300125,-0.22829799354076385,0.2559903860092163
85,2.8347500000000005,47,left,0.028915032744407654,-0.043437838554382324,-0.21750617027282715,0.2414136528968811
85,2.8347500000000005,50,right,0.07726310193538666,-0.03466745838522911,-0.11810758709907532,0.29110291600227356
85,2.8347500000000005,51,right,0.09179393947124481,-0.03192571550607681,-0.13099448382854462,0.29748573899269104
85,2.8347500000000005,52,right,0.06006912887096405,-0.039751291275024414,-0.11801843345165253,0.27431216835975647
85,2.8347500000000005,53,right,0.044509872794151306,-0.04463072121143341,-0.12364032119512558,0.25700849294662476
86,2.8681000000000005,44,left,0.0579843670129776,-0.03308386728167534,-0.2338411957025528,0.2718512713909149
86,2.8681000000000005,45,left,0.07636754214763641,-0.03041904792189598,-0.22371906042099,0.2820870578289032
86,2.8681000000000005,46,left,0.04262611269950867,-0.03816241770982742,-0.22848762571811676,0.2559349238872528
86,2.8681000000000005,47,left,0.02887028455734253,-0.04306970536708832,-0.21756602823734283,0.24139292538166046
86,2.8681000000000005,50,right,0.07742275297641754,-0.03228443115949631,-0.11847001314163208,0.29128965735435486
86,2.8681000000000005,51,right,0.0919182151556015,-0.029779499396681786,-0.13142211735248566,0.2976377308368683
86,2.8681000000000005,52,right,0.06025557219982147,-0.03739851340651512,-0.11824405193328857,0.27450937032699585
86,2.8681000000000005,53,right,0.0446801632642746,-0.04241950064897537,-0.12373080849647522,0.25720280408859253
87,2.9014500000000005,44,left,0.05788855254650116,-0.032960426062345505,-0.23415374755859375,0.27178317308425903
87,2.9014500000000005,45,left,0.07628817856311798,-0.030079854652285576,-0.2241087555885315,0.2820364534854889
87,2.9014500000000005,46,left,0.042582422494888306,-0.037967026233673096,-0.22866618633270264,0.2558896839618683
87,2.9014500000000005,47,left,0.028835803270339966,-0.042692095041275024,-0.2176181524991989,0.2413828819990158
87,2.9014500000000005,50,right,0.07758860290050507,-0.029894020408391953,-0.1188650131225586,0.29148322343826294
87,2.9014500000000005,51,right,0.09204821288585663,-0.027626728639006615,-0.13187776505947113,0.29779648780822754
87,2.9014500000000005,52,right,0.060449227690696716,-0.035036906599998474,-0.11850139498710632,0.2747141718864441
87,2.9014500000000005,53,right,0.044858500361442566,-0.040198083966970444,-0.12384998798370361,0.2574055790901184
88,2.9348000000000005,44,left,0.05780141055583954,-0.03282947838306427,-0.23445366322994232,0.2717244029045105
88,2.9348000000000005,45,left,0.07621650397777557,-0.029733892530202866,-0.22449016571044922,0.2819945514202118
88,2.9348000000000005,46,left,0.04254809021949768,-0.03776266798377037,-0.22883325815200806,0.25585436820983887
88,2.9348000000000005,47,left,0.028811320662498474,-0.04230409115552902,-0.21766212582588196,0.24138323962688446
88,2.9348000000000005,50,right,0.07776008546352386,-0.027496132999658585,-0.1192919984459877,0.2916830778121948
88,2.9348000000000005,51,right,0.09218345582485199,-0.025467216968536377,-0.13236084580421448,0.2979615032672882
88,2.9348000000000005,52,right,0.06064946949481964,-0.03266635909676552,-0.11878988891839981,0.27492600679397583
88,2.9348000000000005,53,right,0.045044392347335815,-0.037966303527355194,-0.12399730831384659,0.2576163113117218
89,2.9681500000000005,44,left,0.05772344768047333,-0.03269124776124954,-0.2347414493560791,0.27167534828186035
89,2.9681500000000005,45,left,0.07615287601947784,-0.029381487518548965,-0.22486387193202972,0.28196167945861816
89,2.9681500000000005,46,left,0.0425235778093338,-0.03754957765340805,-0.2289893925189972,0.25582942366600037
89,2.9681500000000005,47,left,0.02879728376865387,-0.04190598428249359,-0.21769852936267853,0.24139440059661865
89,2.9681500000000005,50,right,0.07793734967708588,-0.025091825053095818,-0.11975173652172089,0.2918892502784729
89,2.9681500000000005,51,right,0.09232400357723236,-0.023301947861909866,-0.1328721046447754,0.2981328070163727
89,2.9681500000000005,52,right,0.0608564168214798,-0.030287902802228928,-0.11911033093929291,0.27514493465423584
89,2.9681500000000005,53,right,0.0452379435300827,-0.03572512045502663,-0.12417355924844742,0.2578350603580475
90,3.0015000000000005,44,left,0.05765460431575775,-0.03254467248916626,-0.23501688241958618,0.271636039018631
90,3.0015000000000005,45,left,0.0760972648859024,-0.029021650552749634,-0.22522957623004913,0.281937837600708
90,3.0015000000000005,46,left,0.0425088107585907,-0.037326715886592865,-0.22913436591625214,0.2558148205280304
90,3.0015000000000005,47,left,0.028793632984161377,-0.041496820747852325,-0.21772713959217072,0.2414163053035736
90,3.0015000000000005,50,right,0.07812003791332245,-0.022680969908833504,-0.12024371325969696,0.2921014428138733
90,3.0015000000000005,51,right,0.09246958792209625,-0.021130690351128578,-0.13341104984283447,0.29831016063690186
90,3.0015000000000005,52,right,0.06106974184513092,-0.02790139988064766,-0.11946222186088562,0.27537065744400024
90,3.0015000000000005,53,right,0.04543882608413696,-0.03347434103488922,-0.12437828630208969,0.2580614984035492
91,3.0348500000000005,44,left,0.05759541690349579,-0.03238974139094353,-0.23528029024600983,0.2716068625450134
91,3.0348500000000005,45,left,0.07605002820491791,-0.02865447662770748,-0.2255876213312149,0.2819233536720276
91,3.0348500000000005,46,left,0.04250423610210419,-0.03709409013390541,-0.22926852107048035,0.2558109760284424
91,3.0348500000000005,47,left,0.028800800442695618,-0.04107664152979851,-0.21774832904338837,0.24144934117794037
91,3.0348500000000005,50,right,0.07830815017223358,-0.02026442252099514,-0.12076849490404129,0.2923195958137512
91,3.0348500000000005,51,right,0.09262020885944366,-0.018954221159219742,-0.13397818803787231,0.29849353432655334
91,3.0348500000000005,52,right,0.0612894743680954,-0.025507673621177673,-0.11984614282846451,0.27560314536094666
91,3.0348500000000005,53,right,0.04564714431762695,-0.031214715912938118,-0.12461207062005997,0.2582956850528717
92,3.0682000000000005,44,left,0.057545796036720276,-0.032226115465164185,-0.2355320155620575,0.2715877890586853
92,3.0682000000000005,45,left,0.07601116597652435,-0.028279703110456467,-0.2259383201599121,0.28191816806793213
92,3.0682000000000005,46,left,0.0425097793340683,-0.03685138374567032,-0.22939224541187286,0.25581783056259155
92,3.0682000000000005,47,left,0.028818726539611816,-0.040645208209753036,-0.21776250004768372,0.24149343371391296
92,3.0682000000000005,50,right,0.07850147783756256,-0.017842721194028854,-0.12132620811462402,0.2925434708595276
92,3.0682000000000005,51,right,0.09277571737766266,-0.016772985458374023,-0.13457366824150085,0.29868271946907043
92,3.0682000000000005,52,right,0.06151534616947174,-0.023107249289751053,-0.1202622503042221,0.2758421301841736
92,3.0682000000000005,53,right,0.045862674713134766,-0.028946712613105774,-0.12487510591745377,0.2585373818874359
93,3.1015500000000005,44,left,0.05750618875026703,-0.032053131610155106,-0.23577210307121277,0.27157923579216003
93,3.1015500000000005,45,left,0.0759810358285904,-0.027896763756871223,-0.22628170251846313,0.28192266821861267
93,3.1015500000000005,46,left,0.04252578318119049,-0.036597948521375656,-0.22950556874275208,0.25583574175834656
93,3.1015500000000005,47,left,0.028847813606262207,-0.040201932191848755,-0.21776969730854034,0.24154895544052124
93,3.1015500000000005,50,right,0.07870008051395416,-0.015416134148836136,-0.12191686034202576,0.29277312755584717
93,3.1015500000000005,51,right,0.09293614327907562,-0.014587164856493473,-0.1351975053548813,0.2988777756690979
93,3.1015500000000005,52,right,0.061747416853904724,-0.020700370892882347,-0.12071056663990021,0.2760876715183258
93,3.1015500000000005,53,right,0.046085506677627563,-0.026670506224036217,-0.12516742944717407,0.2587866485118866
94,3.1349000000000005,44,left,0.05747668445110321,-0.03187030553817749,-0.23600046336650848,0.27158123254776
94,3.1349000000000005,45,left,0.0759596973657608,-0.027505258098244667,-0.22661766409873962,0.2819368541240692
94,3.1349000000000005,46,left,0.04255235195159912,-0.036333322525024414,-0.2296084314584732,0.25586479902267456
94,3.1349000000000005,47,left,0.028888076543807983,-0.039746418595314026,-0.21776986122131348,0.241615891456604
94,3.1349000000000005,50,right,0.07890366017818451,-0.012985028326511383,-0.12254022806882858,0.2930082082748413
94,3.1349000000000005,51,right,0.09310130774974823,-0.012397035025060177,-0.1358494758605957,0.29907846450805664
94,3.1349000000000005,52,right,0.06198538839817047,-0.01828739047050476,-0.1211908757686615,0.27633947134017944
94,3.1349000000000005,53,right,0.04631537199020386,-0.024386391043663025,-0.12548886239528656,0.2590431869029999
95,3.1682500000000005,44,left,0.05745707452297211,-0.03167765960097313,-0.2362174391746521,0.27159354090690613
95,3.1682500000000005,45,left,0.07594691216945648,-0.027105290442705154,-0.22694654762744904,0.28196051716804504
95,3.1682500000000005,46,left,0.042589232325553894,-0.03605755791068077,-0.2297012060880661,0.25590476393699646
95,3.1682500000000005,47,left,0.028939366340637207,-0.0392787829041481,-0.21776337921619415,0.24169406294822693
95,3.1682500000000005,50,right,0.0791117399930954,-0.010550293140113354,-0.12319657951593399,0.2932482063770294
95,3.1682500000000005,51,right,0.09327061474323273,-0.01020339597016573,-0.1365298479795456,0.2992842197418213
95,3.1682500000000005,52,right,0.06222875416278839,-0.015869183465838432,-0.12170349061489105,0.2765969932079315
95,3.1682500000000005,53,right,0.046551793813705444,-0.02209518849849701,-0.1258397400379181,0.25930649042129517
96,3.2016000000000004,44,left,0.05744840204715729,-0.03147497773170471,-0.2364237755537033,0.27161717414855957
96,3.2016000000000004,45,left,0.07594357430934906,-0.026696745306253433,-0.2272690236568451,0.281994491815567
96,3.2016000000000004,46,left,0.04263739287853241,-0.03577044606208801,-0.22978463768959045,0.25595659017562866
96,3.2016000000000004,47,left,0.02900257706642151,-0.03879887983202934,-0.21775101125240326,0.24178433418273926
96,3.2016000000000004,50,right,0.07932485640048981,-0.008112666197121143,-0.1238865777850151,0.2934936285018921
96,3.2016000000000004,51,right,0.09344477951526642,-0.008006895892322063,-0.1372392624616623,0.299495667219162
96,3.2016000000000004,52,right,0.06247808039188385,-0.01344645768404007,-0.12224909663200378,0.276860773563385
96,3.2016000000000004,53,right,0.04679545760154724,-0.01979753002524376,-0.12622076272964478,0.259577214717865
97,3.2349500000000004,44,left,0.05745016038417816,-0.03126123547554016,-0.2366189956665039,0.27165162563323975
97,3.2349500000000004,45,left,0.0759492963552475,-0.026278678327798843,-0.2275846302509308,0.2820383608341217
97,3.2349500000000004,46,left,0.04269637167453766,-0.03547098487615585,-0.22985826432704926,0.25601983070373535
97,3.2349500000000004,47,left,0.029077276587486267,-0.03830576688051224,-0.2177322953939438,0.24188625812530518
97,3.2349500000000004,50,right,0.07954241335391998,-0.005671950057148933,-0.12460951507091522,0.2937438488006592
97,3.2349500000000004,51,right,0.093623086810112,-0.0058072516694664955,-0.13797704875469208,0.2997121512889862
97,3.2349500000000004,52,right,0.06273271143436432,-0.01101900078356266,-0.12282697856426239,0.2771301567554474
97,3.2349500000000004,53,right,0.04704563319683075,-0.017493149265646935,-0.1266312599182129,0.25985461473464966
98,3.2683000000000004,44,left,0.057462915778160095,-0.031036362051963806,-0.23680360615253448,0.27169737219810486
98,3.2683000000000004,45,left,0.07596449553966522,-0.025851119309663773,-0.22789384424686432,0.28209254145622253
98,3.2683000000000004,46,left,0.04276658594608307,-0.03515912592411041,-0.2299226075410843,0.25609490275382996
98,3.2683000000000004,47,left,0.02916392683982849,-0.03779946267604828,-0.2177077978849411,0.2420002520084381
98,3.2683000000000004,50,right,0.07976444065570831,-0.003229004330933094,-0.12536577880382538,0.2939988970756531
98,3.2683000000000004,51,right,0.0938057154417038,-0.0036052323412150145,-0.1387435793876648,0.2999337613582611
98,3.2683000000000004,52,right,0.06299276649951935,-0.008587651886045933,-0.12343757599592209,0.2774052321910858
98,3.2683000000000004,53,right,0.0473024845123291,-0.015182813629508018,-0.12707169353961945,0.2601388096809387
99,3.3016500000000004,44,left,0.05748666822910309,-0.03080005943775177,-0.23697777092456818,0.2717544436454773
99,3.3016500000000004,45,left,0.07598917186260223,-0.025413844734430313,-0.22819679975509644,0.2821570038795471
99,3.3016500000000004,46,left,0.04284808039665222,-0.0348345972597599,-0.22997787594795227,0.25618183612823486
99,3.3016500000000004,47,left,0.02926252782344818,-0.03727975860238075,-0.21767765283584595,0.24212628602981567
99,3.3016500000000004,50,right,0.07999075949192047,-0.0007843920029699802,-0.126155287027359,0.2942585349082947
99,3.3016500000000004,51,right,0.0939924567937851,-0.0014013100881129503,-0.13953880965709686,0.30016028881073
99,3.3016500000000004,52,right,0.06325794756412506,-0.006152958609163761,-0.1240808293223381,0.2776857316493988
99,3.3016500000000004,53,right,0.04756586253643036,-0.012867015786468983,-0.12754203379154205,0.26042962074279785
100,3.3350000000000004,44,left,0.05752177536487579,-0.03055187687277794,-0.23714180290699005,0.27182313799858093
